# ApertureRA_1 ApertureDec_1 Magnitude_1 Vmag               ApertureRA_2 ApertureDec_2 Magnitude_2 imag               Separation         
  114.538586   21.695843     -10.1353    13.482942317382811 114.538502   21.69591      -13.3653    13.293699821472167 0.37030518229829607
  114.638374   21.695968     -7.5531     16.065141890899657 114.638366   21.696076     -10.8785    15.780500015258788 0.38971980269886825
  114.626215   21.693892     -7.7185     15.899741862670897 114.626195   21.693994     -11.4081    15.25089987182617  0.3732445552942279 
  114.597721   21.692818     -7.2362     16.382042144195555 114.597868   21.692737     -10.6735    15.985499938964843 0.5716823506026812 
  114.573921   21.69145      -7.8316     15.786641810791014 114.57386    21.691531     -11.0562    15.602799972534179 0.3559027772976216 
  114.434984   21.687186     -9.5316     14.086642001525878 114.434867   21.687019     -12.7897    13.86930044555664  0.7173731214998231 
  114.706354   21.690368     -10.7769    12.841341708557128 114.706414   21.690495     -14.399     12.25999983215332  0.4993142562704878 
  114.523159   21.68691      -9.1937     14.424542163269042 114.523259   21.686793     -13.6187    13.040299972534179 0.5378772243728934 
  114.500298   21.685363     -8.5696     15.048641894714354 114.500385   21.685408     -12.0353    14.623699745178222 0.3330836262298678 
  114.756825   21.688701     -7.6247     15.993541930572508 114.756946   21.688838     -10.9238    15.735199531555175 0.6380268660785516 
  114.478548   21.684698     -8.9066     14.711642001525878 114.47844    21.684728     -12.2584    14.400600036621093 0.3770821049132751 
  114.472189   21.683559     -10.512     13.106241916076659 114.472082   21.683411     -13.7656    12.893399795532225 0.6418714537490877 
  114.702656   21.686835     -8.4143     15.203942035095213 114.7029     21.686787     -11.6489    15.010099967956542 0.8343157383101132 
  114.464502   21.683271     -7.4472     16.17104217852783  114.464578   21.683296     -10.9962    15.662800392150878 0.26969995734448243
  114.438077   21.681656     -10.5455    13.072742198364256 114.438148   21.681664     -14.2955    12.363500198364257 0.23925622099083713
  114.771323   21.684682     -8.801      14.817242358581542 114.77146    21.68482      -11.9239    14.735100349426268 0.6759039185688284 
  114.737229   21.682367     -8.7491     14.869142268554686 114.737133   21.682495     -11.9007    14.758300384521483 0.561669193501453  
  114.620045   21.68056      -9.5606     14.05764171923828  114.620017   21.680653     -13.3405    13.318500122070311 0.34765637343395617
  114.694124   21.680627     -7.6485     15.969742034332274 114.694165   21.680745     -11.4003    15.258699974060058 0.44639383366657776
  114.610321   21.678689     -8.2902     15.328041766540526 114.610285   21.678777     -11.8025    14.856500228881835 0.33891950976712504
  114.440982   21.676123     -7.7077     15.910542224304198 114.44106    21.675955     -11.1911    15.467899879455565 0.6586916718642793 
  114.506849   21.67465      -7.8928     15.725442145721434 114.506754   21.674689     -11.193     15.466000160217284 0.34744958268220216
  114.509289   21.674511     -8.1214     15.496842120544432 114.509199   21.674377     -11.7991    14.859900077819823 0.5686531172269239 
  114.418902   21.672651     -9.0096     14.608642314331053 114.418977   21.672642     -11.9767    14.682300170898436 0.2529966549870256 
  114.59126    21.674251     -7.637      15.981241916076659 114.5914     21.674157     -10.8104    15.848599990844725 0.5778251437229288 
  114.509961   21.667723     -7.2316     16.38664219226074  114.509873   21.667584     -10.5876    16.071400245666503 0.5805863568297094 
  114.66769    21.667744     -8.5388     15.07944176043701  114.66789    21.667675     -11.6557    15.003300270080565 0.7137445851700902 
  114.488054   21.665316     -9.0982     14.520042155639647 114.488144   21.665341     -12.4242    14.2347999420166   0.3142738776212066 
  114.525192   21.665324     -9.1062     14.512041781799315 114.525108   21.665366     -12.6726    13.98640020751953  0.3191291043886986 
  114.543967   21.664193     -9.9669     13.651342128173827 114.54389    21.664243     -13.2514    13.407600006103515 0.31427346461621714
  114.474773   21.663031     -8.9556     14.662642215148924 114.474864   21.662873     -12.1034    14.555599769592284 0.6451593634567199 
  114.541545   21.663113     -8.2949     15.323342059509276 114.541468   21.663161     -11.4864    15.172600349426268 0.31020742310000127
  114.530526   21.66017      -9.1073     14.510942195312499 114.530445   21.660211     -12.43      14.228999694824218 0.3085970329136971 
  114.531833   21.660537     -9.1074     14.510842059509276 114.53194    21.660581     -12.4467    14.212299903869628 0.3914772463650129 
  114.571589   21.660911     -8.393      15.225242350952147 114.571527   21.660972     -11.7952    14.863799652099608 0.30208431450974327
  114.738086   21.662669     -7.9527     15.665541861907958 114.738164   21.662789     -12.058     14.60100038909912  0.5047061022127075 
  114.422548   21.656327     -8.2964     15.321841929809569 114.422635   21.656307     -11.6842    14.974799713134765 0.2998647356655815 
  114.639882   21.659022     -7.1776     16.440642093078612 114.639865   21.65911      -10.7275    15.931500038146972 0.32186560562493116
  114.644612   21.656293     -8.5548     15.063441966430663 114.644598   21.65638      -11.7698    14.889199813842772 0.31668352803138405
  114.748308   21.656161     -7.2647     16.353542064086913 114.748395   21.656105     -10.5125    16.146500190734862 0.3540870455413956 
  114.641872   21.651551     -7.4837     16.134542201416014 114.641857   21.651459     -10.6903    15.96870001220703  0.33498131315353163
  114.629512   21.65052      -8.5562     15.062041972534178 114.629485   21.650598     -11.7039    14.95509966278076  0.2949753160366963 
  114.754001   21.651518     -7.4763     16.14194223727417  114.754089   21.651635     -10.8025    15.856500228881835 0.513915477627125  
  114.552286   21.648097     -9.1581     14.46014187182617  114.552404   21.648141     -12.3666    14.292399963378905 0.4254259910997479 
  114.578536   21.648454     -7.3998     16.218442176239012 114.578665   21.648511     -10.7634    15.895599922180175 0.477936242573143  
  114.584913   21.648365     -8.2788     15.339441989318846 114.584859   21.648422     -11.4841    15.174899658203124 0.27341398615181084
  114.503602   21.643232     -8.0347     15.58354160632324  114.503707   21.643073     -11.901     14.757999977111815 0.6716316036965994 
  114.773409   21.644938     -8.9624     14.655841563598631 114.773515   21.645055     -11.8764    14.782600006103515 0.5506505706257719 
  114.618783   21.640967     -7.6948     15.923442099945067 114.618562   21.640856     -10.9323    15.726700386047362 0.840577929582083  
  114.612422   21.640012     -11.2221    12.396141742126463 114.612382   21.640075     -14.9649    11.694099983215331 0.2633519674515067 
  114.621989   21.639788     -7.5717     16.046541903869628 114.621952   21.640029     -10.8443    15.814699729919433 0.8763898574222995 
  114.429094   21.634645     -7.7741     15.844142173187254 114.429195   21.63461      -11.9182    14.740800460815429 0.36070816966148306
  114.758506   21.63849      -9.2387     14.379542086975096 114.758779   21.638427     -12.5243    14.134700378417968 0.9412735569051714 
  114.564516   21.633622     -10.9664    12.651841853515624 114.564453   21.633658     -14.6785    11.980499824523925 0.2474732809378601 
  114.441128   21.632735     -9.3258     14.292442057983397 114.441231   21.632705     -12.7455    13.91350038909912  0.36120693299805146
  114.557761   21.633878     -8.0887     15.52954170550537  114.557885   21.63374      -11.3852    15.273800453186034 0.6473005823581517 
  114.642697   21.634475     -7.2211     16.397142146484374 114.642678   21.634371     -10.6874    15.971600135803222 0.37976041963721746
  114.648141   21.634021     -8.9838     14.634442065612792 114.648123   21.634093     -12.1607    14.498300155639647 0.26610699829112455
  114.784447   21.633725     -10.6161    13.002141688720702 114.784368   21.633835     -13.5969    13.062100013732909 0.47613625337755816
  114.543189   21.630367     -8.6924     14.925842021362303 114.543119   21.630389     -12.4022    14.256800254821776 0.24728079269339379
  114.57507    21.630278     -8.4625     15.155742381469725 114.575198   21.630319     -11.8851    14.77389963531494  0.45306792712896643
  114.613334   21.629564     -7.8097     15.808541987792967 114.613481   21.629621     -11.0489    15.610100349426268 0.5330188407560591 
  114.672016   21.629961     -8.0005     15.617742274658202 114.672013   21.630038     -11.2154    15.443600257873534 0.27738174348367234
  114.624965   21.629192     -8.4597     15.158542369262694 114.624934   21.629077     -11.6143    15.044700225830077 0.4268002274552638 
  114.525489   21.623149     -8.0207     15.597541545288085 114.525603   21.623159     -11.2582    15.400800308227538 0.38321389483280804
  114.51837    21.622701     -9.1103     14.507941935913085 114.518483   21.622706     -12.3211    14.337899765014647 0.3786018372243531 
  114.568816   21.622524     -10.5123    13.105942462341307 114.568942   21.622555     -13.6462    13.012799819946288 0.436198733873566  
  114.524427   21.619126     -8.7173     14.900941584960936 114.524355   21.619128     -11.8827    14.776300033569335 0.24107374137457824
  114.784615   21.622216     -7.5358     16.082442019836424 114.784714   21.62232      -10.7677    15.891299804687499 0.4999491769954034 
  114.593238   21.619538     -7.7646     15.853642199890135 114.593187   21.619575     -10.9464    15.712600311279296 0.21650687767805046
  114.596825   21.618017     -9.3416     14.276641581909178 114.596775   21.618054     -12.5746    14.084399780273436 0.21387975087625874
  114.526181   21.614967     -10.9587    12.659541819946288 114.52611    21.614967     -14.7426    11.916399559020995 0.23762628248682602
  114.594993   21.615204     -9.6241     13.994142268554686 114.594943   21.615237     -12.9449    13.714100440979003 0.2052238733705164 
  114.522633   21.614046     -10.5532    13.065042231933592 114.522564   21.613869     -14.2995    12.359499534606933 0.6777569203827921 
  114.539315   21.614452     -8.1421     15.476141665832518 114.539435   21.614461     -11.493     15.16599996948242  0.40292808058373086
  114.582066   21.614509     -9.2798     14.338441584960936 114.582013   21.614362     -12.9102    13.748799880981444 0.5581376173038621 
  114.551697   21.6141       -9.0179     14.600341533081053 114.551631   21.614112     -12.1858    14.473200401306151 0.22507801574350209
  114.630059   21.614962     -8.7379     14.880342219726561 114.630025   21.615011     -11.9361    14.722899993896483 0.2099184918619674 
  114.609251   21.614693     -8.0522     15.566041682617186 114.609207   21.614733     -11.2959    15.363099655151366 0.2059659773223315 
  114.667176   21.615255     -8.5778     15.040442202941893 114.667168   21.615144     -11.7374    14.921599945068358 0.4004960014767005 
  114.654253   21.614397     -8.8223     14.795942042724608 114.654046   21.614452     -11.9539    14.70509966278076  0.7205389150696797 
  114.637206   21.613484     -8.9099     14.708342288391112 114.637176   21.613534     -12.0421    14.616900047302245 0.20611031514065808
  114.591858   21.61185      -11.0816    12.536641810791014 114.591806   21.611879     -14.7858    11.873200019836425 0.20295132749443973
  114.660085   21.613075     -8.3668     15.25144169177246  114.660069   21.613134     -11.541     15.117999633789061 0.21904655190949784
  114.556818   21.610335     -9.5683     14.049941752807616 114.556946   21.610174     -12.9314    13.727599700927733 0.7207439453188873 
  114.635936   21.610679     -7.6321     15.986141894714354 114.635717   21.610723     -11.0166    15.642400344848632 0.7499016815687157 
  114.658842   21.608526     -8.5337     15.084542010681151 114.658823   21.608581     -11.6902    14.968800148010253 0.2079616876792243 
  114.570172   21.607727     -7.4396     16.178642009155272 114.570113   21.607741     -11.4405    15.218499740600585 0.20380414276023992
  114.617604   21.608003     -7.8138     15.804442141906737 114.617375   21.608037     -11.0467    15.612300476074218 0.7761770001987771 
  114.561      21.606731     -7.8366     15.781642173187254 114.561123   21.606918     -11.0744    15.584600051879882 0.7891028329596559 
  114.596633   21.606161     -8.0344     15.583842013732909 114.596583   21.606187     -11.3457    15.313299736022948 0.19174947591772723
  114.435415   21.603551     -9.0662     14.552041743652342 114.435541   21.603313     -12.5192    14.139799674987792 0.9549701613955244 
  114.769839   21.607227     -9.0947     14.523542140380858 114.769908   21.607315     -12.4035    14.255500396728515 0.3920430771391587 
  114.6154     21.605011     -8.4923     15.125941966430663 114.615358   21.605044     -11.6349    15.024099906921386 0.1840527721093334 
  114.692438   21.605975     -7.27       16.348242019073485 114.692628   21.606041     -10.5517    16.1073003616333   0.6788772688226625 
  114.525238   21.603452     -8.525      15.093242381469725 114.525358   21.603442     -11.7498    14.909200271606444 0.40326397591657454
  114.641085   21.604991     -8.7572     14.861041758911131 114.641243   21.605037     -12.0162    14.642799934387206 0.5541602301111624 
  114.641479   21.603776     -8.7553     14.862942431823729 114.641636   21.603821     -12.0162    14.642799934387206 0.5498999130446531 
  114.634905   21.604564     -8.072      15.546242450134276 114.634872   21.604605     -11.3119    15.347099861145018 0.18435247322055773
  114.631927   21.603131     -8.3077     15.310541842834471 114.631892   21.60317      -11.5997    15.05930002593994  0.1828554493204192 
  114.767818   21.604414     -7.4873     16.13094208087158  114.768073   21.604326     -11.465     15.193999847412108 0.910406456303386  
  114.659507   21.601735     -8.713      14.905241702453612 114.659487   21.601783     -12.091     14.568000396728515 0.1853138357829425 
  114.603468   21.600672     -8.188      15.430242274658202 114.603608   21.600698     -11.3954    15.263599952697753 0.4778616205685459 
  114.761104   21.602071     -7.6737     15.944542144195555 114.761161   21.602152     -10.928     15.730999549865722 0.3484686116123278 
  114.662343   21.600201     -8.3101     15.308142398254393 114.662323   21.600249     -11.5914    15.067599853515624 0.1853140921835994 
  114.41678    21.596302     -8.9652     14.653041575805663 114.416913   21.596219     -12.3707    14.288300117492675 0.536166230277349  
  114.582128   21.598474     -8.9734     14.644841884033202 114.582076   21.598311     -12.1498    14.509199699401854 0.6120700637945441 
  114.53452    21.597481     -8.2903     15.327941630737303 114.534455   21.597467     -11.5341    15.124900421142577 0.2233327461958202 
  114.59152    21.597378     -11.0362    12.58204243029785  114.591468   21.597393     -14.751     11.907999595642089 0.18224144581263474
  114.713156   21.599423     -8.6548     14.963441584960936 114.713174   21.599313     -11.8327    14.826300224304198 0.40055715687458504
  114.573897   21.597318     -7.6703     15.947941993133544 114.57384    21.597325     -10.9548    15.70420034790039  0.19245067679849268
  114.628457   21.59716      -8.9716     14.646642421142577 114.628419   21.597191     -12.1183    14.540699562072753 0.16921394273920368
  114.505869   21.595164     -9.0753     14.542941783325194 114.505803   21.595131     -12.3198    14.339199623107909 0.25083879810618237
  114.611975   21.596076     -11.1696    12.448642466918944 114.611931   21.596099     -14.0465    12.612499794006347 0.16895978311425267
  114.547116   21.595388     -8.055      15.563241694824217 114.547053   21.595378     -11.242     15.417000373840331 0.21393080375052123
  114.59755    21.595366     -8.95       14.668242190734862 114.5975     21.595381     -12.1183    14.540699562072753 0.17586097501466114
  114.610128   21.594309     -8.0518     15.566442225830077 114.610085   21.594155     -11.2607    15.39829977416992  0.5727797861134871 
  114.756509   21.595915     -7.7359     15.882342074768065 114.756557   21.59599      -10.9347    15.724299987792968 0.31418912641100194
  114.490172   21.591804     -11.9818    11.636441920654296 114.490108   21.591759     -15.0028    11.65620001220703  0.26858822616376665
  114.593646   21.593223     -8.3423     15.275941584960936 114.593407   21.593231     -11.4487    15.210300048828124 0.800535345475743  
  114.713414   21.594718     -7.4772     16.14104196871948  114.713426   21.594778     -11.028     15.631000122070311 0.21970310034340687
  114.578284   21.592497     -8.5848     15.033442233459471 114.578041   21.592497     -11.7597    14.899300178527831 0.8134106340521435 
  114.474056   21.591224     -7.4475     16.170741771118163 114.47399    21.591343     -11.0618    15.597199996948241 0.48201226974271877
  114.679515   21.592742     -8.2767     15.341541980163573 114.679693   21.592616     -11.4494    15.209600051879882 0.7488440637824082 
  114.654785   21.591739     -8.4606     15.157642100708006 114.654759   21.591776     -11.6286    15.030399879455565 0.15911258630637187
  114.626483   21.591382     -8.583      15.03524181689453  114.626443   21.591406     -11.7535    14.905500015258788 0.15935193280912374
  114.593122   21.590775     -7.6272     15.99104187335205  114.59307    21.590784     -10.9298    15.729199966430663 0.17705499101057737
  114.581517   21.589576     -9.7634     13.854841922180174 114.581649   21.589581     -12.9776    13.681399902343749 0.44222807588249385
  114.580395   21.589387     -9.7634     13.854841922180174 114.580527   21.589391     -12.9776    13.681399902343749 0.44209675660191466
  114.433809   21.586974     -7.6541     15.964142058746337 114.433944   21.586892     -10.9289    15.73010023498535  0.5397848115346409 
  114.601779   21.588623     -9.1209     14.497341845886229 114.60173    21.588633     -12.2856    14.37340029144287  0.16792960045514227
  114.638326   21.589266     -8.3992     15.219041560546874 114.638481   21.589121     -11.5886    15.070399841308593 0.7359982924163773 
  114.58417    21.587694     -9.0137     14.604542468444823 114.584117   21.587695     -12.2179    14.441099723815917 0.17745295502756198
  114.768977   21.589255     -7.7836     15.834642146484374 114.769031   21.589326     -10.9575    15.701499542236327 0.31305947109084215
  114.614562   21.586348     -7.9854     15.632841800109862 114.614517   21.586362     -11.1615    15.497500022888183 0.15884572286162912
  114.589465   21.584801     -10.5132    13.10504219378662  114.589415   21.584627     -14.2352    12.423800071716308 0.6483765629061001 
  114.607091   21.584508     -8.4085     15.209742282287596 114.607044   21.584517     -11.808     14.85100038909912  0.16063644063208787
  114.602598   21.584101     -7.9318     15.686442111389159 114.602737   21.58411      -11.2007    15.45830019378662  0.4664378926127682 
  114.64421    21.584459     -8.9124     14.705841754333495 114.644177   21.584484     -12.0688    14.59020002746582  0.14249022838114628
  114.502882   21.582574     -8.7248     14.893441890136717 114.502821   21.582526     -12.2445    14.414499839782714 0.2675049918171014 
  114.577498   21.582725     -9.7587     13.859541629211424 114.577443   21.582718     -13.0082    13.650800308227538 0.1858342637347772 
  114.410665   21.580355     -9.2486     14.369641993896483 114.410813   21.580249     -12.4885    14.170500358581542 0.6253731324073581 
  114.551822   21.582206     -7.4259     16.192342017547606 114.55176    21.582359     -10.8771    15.781900009155272 0.5886070583751185 
  114.610495   21.582635     -9.21       14.408241961853026 114.610448   21.582643     -12.3988    14.260200103759765 0.15995120032907212
  114.602438   21.582356     -7.6337     15.984542106048583 114.602579   21.582188     -10.9443    15.714700302124022 0.7671888213251236 
  114.599455   21.581271     -9.671      13.94724247302246  114.599403   21.581447     -12.862     13.796999534606933 0.6570780867434042 
  114.637125   21.581929     -9.2891     14.329142306701659 114.637091   21.581774     -12.5003    14.158699592590331 0.5694898980033835 
  114.624396   21.580722     -10.6948    12.923441623107909 114.624167   21.580731     -14.4324    12.22660025024414  0.7672941500411572 
  114.563112   21.57957      -10.1096    13.508641932861327 114.563242   21.579554     -13.3605    13.29849966430664  0.4389920664554243 
  114.562362   21.57956      -10.1098    13.508441661254881 114.562305   21.579541     -13.3591    13.299899658203124 0.20270599244774876
  114.482885   21.578456     -8.5322     15.086042140380858 114.483013   21.578569     -11.9175    14.74150045776367  0.5908489017200833 
  114.600411   21.580064     -9.6719     13.946342204467772 114.600361   21.580064     -12.8624    13.796599945068358 0.16738281324080195
  114.590665   21.579936     -8.4455     15.172741626159667 114.5908     21.579935     -11.6938    14.96520002746582  0.45194833484376845
  114.579614   21.579268     -9.8283     13.78994152392578  114.57956    21.579257     -12.9714    13.687599739074706 0.18506095652954366
  114.720173   21.581371     -8.7069     14.911342357055663 114.720182   21.581421     -12.0152    14.643800338745116 0.1825040665283671 
  114.473325   21.578319     -8.1917     15.426542018310546 114.473457   21.578251     -11.5193    15.13969953918457  0.5051724083225191 
  114.534819   21.578488     -8.1682     15.450042460815428 114.534757   21.578628     -11.4274    15.231600364685058 0.5450649909551967 
  114.754662   21.581246     -7.5076     16.110642169372557 114.754698   21.581306     -11.3087    15.350300392150878 0.24734545270607616
  114.613172   21.579183     -7.7385     15.879741881744383 114.613126   21.579189     -11.0588    15.600200256347655 0.15550061578422134
  114.60888    21.577908     -9.9489     13.669341777221678 114.609023   21.577738     -12.5963    14.062699874877929 0.7769935610719875 
  114.605498   21.578387     -7.7997     15.818542216674803 114.605448   21.578562     -11.1484    15.510599693298339 0.6518570556722272 
  114.415431   21.575549     -7.7101     15.908141826049803 114.415578   21.575615     -11.4765    15.182500442504882 0.5464764759950198 
  114.666793   21.578638     -7.7258     15.892441962615965 114.666769   21.578666     -10.8805    15.778500160217284 0.12890261461106098
  114.586769   21.577271     -7.9969     15.621341918365477 114.586716   21.577261     -11.1695    15.48949964904785  0.18104453641304685
  114.604773   21.576809     -8.1466     15.471642230407713 114.604724   21.576808     -11.5785    15.080500205993651 0.16407834121622444
  114.606278   21.57648      -7.7805     15.837742064849852 114.60623    21.576479     -11.5785    15.080500205993651 0.16073179726790252
  114.555856   21.575987     -8.0302     15.588041995422362 114.555801   21.575786     -11.2523    15.406699737548827 0.7466588863725817 
  114.641518   21.576581     -9.6552     13.963041995422362 114.641482   21.576596     -13.004     13.655000289916991 0.1320632912333553 
  114.588665   21.575901     -8.7788     14.839441989318846 114.588615   21.575717     -11.9134    14.745600303649901 0.683222080997627  
  114.629716   21.576083     -7.7847     15.833542083160399 114.629863   21.576095     -10.99      15.669000228881835 0.4940114613010504 
  114.62242    21.575119     -11.2414    12.37684223498535  114.622189   21.575121     -14.0407    12.61830004119873  0.7733685034829211 
  114.608374   21.574241     -9.1317     14.486542437927245 114.608327   21.574238     -12.3226    14.33639963531494  0.1577163821686199 
  114.593755   21.574051     -8.9494     14.668842051879881 114.593701   21.574216     -12.0933    14.565700134277343 0.6209007259232403 
  114.640433   21.573952     -9.0799     14.538342212097167 114.640584   21.573966     -12.2692    14.389799674987792 0.5080236201241013 
  114.708277   21.574606     -7.8586     15.759641860382079 114.708273   21.574819     -11.1116    15.547400077819823 0.7669169199460976 
  114.660487   21.574202     -7.8178     15.800441954986571 114.660458   21.574222     -11.0484    15.610600074768065 0.12087051870509896
  114.595083   21.573022     -7.7601     15.858142112152098 114.595032   21.573012     -12.0933    14.565700134277343 0.17449277596736748
  114.496882   21.570814     -8.5522     15.066041682617186 114.496823   21.570923     -12.2764    14.382600387573241 0.4393103586930912 
  114.651702   21.572524     -8.9202     14.698041652099608 114.651857   21.572542     -12.0744    14.584600051879882 0.5229440317778461 
  114.516579   21.570045     -9.5693     14.048942302124022 114.51671    21.569993     -12.9556    13.703400215148925 0.4768547412600574 
  114.688442   21.572451     -7.5177     16.1005418046875   114.688427   21.57248      -10.7917    15.86729963684082  0.11584970884640249
  114.63672    21.571639     -8.8699     14.74834225024414  114.636681   21.571647     -11.9822    14.676800331115722 0.13370477939036915
  114.608998   21.57024      -9.312      14.306241725341796 114.60895    21.570233     -12.5303    14.12869985961914  0.16266227484378398
  114.656614   21.56997      -11.0513    12.566941951171874 114.656583   21.569984     -14.7375    11.921499809265136 0.11537502658744268
  114.598505   21.569929     -8.2606     15.357641909973143 114.598455   21.569917     -11.9333    14.725699981689452 0.17287905642513834
  114.572084   21.569233     -8.4088     15.209441874877928 114.572029   21.569207     -11.587     15.072000106811522 0.20655897934500336
  114.604323   21.569482     -9.3529     14.265342448608397 114.604462   21.569475     -12.5933    14.065700134277343 0.46604002971855163
  114.58783    21.569267     -8.4159     15.202341769592284 114.587778   21.569249     -11.6295    15.029499610900878 0.1857599364250952 
  114.595153   21.568491     -9.925      13.693241809265135 114.595289   21.568479     -13.5923    13.066699584960936 0.45736242554666595
  114.598714   21.568538     -8.3451     15.273141597167967 114.598664   21.568524     -11.932     14.726999839782714 0.1748188386648966 
  114.778808   21.57053      -8.5546     15.063642238037108 114.778856   21.570586     -11.9788    14.68020018005371  0.25781082421372026
