# ApertureRA_1 ApertureDec_1 Magnitude_1 Bmag               ApertureRA_2 ApertureDec_2 Magnitude_2 imag               Separation           
  114.598648   21.568485     -8.0985     15.875693748229981 114.598664   21.568524     -11.932     14.726999839782714 0.15027161811296674  
  114.595277   21.568442     -9.494      14.480193565124512 114.595289   21.568479     -13.5923    13.066699584960936 0.13912684152026494  
  114.778812   21.570544     -8.2502     15.723993728393555 114.778856   21.570586     -11.9788    14.68020018005371  0.21109394714299748  
  114.741733   21.569923     -7.3316     16.642593810791016 114.741726   21.569983     -12.2425    14.416499694824218 0.2172675999021281   
  114.629943   21.56749      -8.7825     15.191693732971192 114.629992   21.567545     -11.9898    14.669199546813964 0.25713069177597564  
  114.608404   21.56739      -8.9725     15.001694152587891 114.60843    21.567434     -12.215     14.443999847412108 0.18074203023019175  
  114.584996   21.567089     -8.9199     15.054294059509278 114.584811   21.567114     -12.1604    14.498599609374999 0.6258765380954282   
  114.599983   21.566933     -9.024      14.950193832153321 114.6        21.566972     -12.2987    14.360299667358397 0.15149756453713017  
  114.569656   21.565844     -7.9385     16.03569407247925  114.569644   21.565859     -11.1927    15.466299613952636 0.06730598884395507  
  114.729608   21.566288     -7.103      16.87119383596802  114.729587   21.566348     -10.9444    15.7146001663208   0.22715443555203213  
  114.603577   21.564538     -9.052      14.922193954223633 114.603599   21.564577     -12.293     14.365999778747558 0.15854782656738342  
  114.605276   21.563688     -8.9708     15.003393600219727 114.605112   21.563725     -12.2662    14.392799934387206 0.565003053460282    
  114.655096   21.563797     -9.1765     14.79769367956543  114.655174   21.563858     -12.5146    14.144400199890136 0.3412061340265132   
  114.593301   21.562837     -8.5725     15.401693771118165 114.593313   21.562868     -12.5815    14.077499946594237 0.11861164747911083  
  114.59856    21.561859     -7.4847     16.489493797058106 114.598578   21.561892     -10.9688    15.690200408935546 0.1332116943243055   
  114.574781   21.561378     -7.9784     15.995793769592286 114.574963   21.561395     -11.5574    15.10160025024414  0.6124175509118518   
  114.594633   21.561459     -8.3215     15.652694175476075 114.594647   21.56149      -11.6542    15.004800399780272 0.12104402852013749  
  114.578176   21.559852     -8.377      15.597194144958497 114.577986   21.559866     -11.7153    14.943700393676757 0.6381367753322187   
  114.604241   21.557747     -8.7192     15.254993865722657 114.604078   21.557778     -12.7299    13.929099639892577 0.5570455424360153   
  114.520729   21.556486     -7.5573     16.416893909210206 114.520677   21.556441     -11.1095    15.54950006866455  0.23781729017622003  
  114.574294   21.55649      -9.1611     14.813093612426758 114.574289   21.5565       -12.4095    14.249499877929686 0.03970215598639019  
  114.633106   21.556196     -9.4488     14.525393913024903 114.632975   21.556241     -12.8716    13.787399848937987 0.46757590291847323  
  114.616251   21.556157     -7.4481     16.526093909973145 114.616101   21.556193     -10.8117    15.847300132751464 0.5186832793675205   
  114.76962    21.557527     -9.0166     14.957594344848633 114.769657   21.557564     -13.7019    12.957100471496581 0.18190415181254765  
  114.60259    21.555459     -7.4026     16.571594188446046 114.602426   21.555487     -10.8018    15.857200225830077 0.5582840569231269   
  114.598098   21.555227     -8.9419     15.032293746704102 114.598118   21.555254     -12.2258    14.433200439453124 0.11803430271776057  
  114.590616   21.554608     -8.967      15.007193992370606 114.590438   21.554801     -12.203     14.455999931335448 0.9153947955217221   
  114.517406   21.553479     -8.8613     15.112893531555176 114.517542   21.553255     -12.2531    14.405899604797362 0.9260876537188241   
  114.613466   21.554552     -9.5966     14.377594421142579 114.613501   21.554588     -13.7751    12.883900245666503 0.17472642284566478  
  114.59905    21.554193     -8.9395     15.034694144958497 114.599071   21.55422      -12.2345    14.42450006866455  0.11996584263327914  
  114.58689    21.55334      -8.8111     15.163093993896485 114.586901   21.553183     -12.0263    14.632699569702147 0.5663987682090355   
  114.623221   21.553455     -7.5251     16.449093768829346 114.623267   21.553496     -10.8764    15.782600006103515 0.21332617000467805  
  114.52492    21.552009     -8.9178     15.056394050354005 114.524873   21.551965     -12.9263    13.732699951171874 0.22328452270339116  
  114.601318   21.552828     -8.488      15.48619408392334  114.601529   21.552857     -11.7174    14.94160040283203  0.7141602304057852   
  114.496281   21.551106     -8.3134     15.660793731445313 114.496398   21.551027     -11.7085    14.950500091552733 0.4841019147561631   
  114.564064   21.551824     -8.3741     15.600094268554688 114.564052   21.551821     -11.6182    15.040799697875975 0.04160587050320453  
  114.611629   21.552087     -9.5983     14.375894019836426 114.611666   21.551946     -12.8554    13.80359991455078  0.5224995794149911   
  114.660893   21.551489     -9.0934     14.880793998474122 114.660794   21.551538     -12.3242    14.334800323486327 0.37549714248449795  
  114.645913   21.551301     -9.137      14.83719391607666  114.645797   21.551346     -12.4319    14.227099975585936 0.42083552550019027  
  114.623631   21.551019     -8.8388     15.135393569702149 114.623678   21.551058     -12.0383    14.620700439453124 0.2108978471459592   
  114.550995   21.549213     -8.7198     15.254394004577637 114.551159   21.549198     -11.9546    14.704399665832518 0.5517812098342646   
  114.607357   21.549766     -8.7128     15.26139397406006  114.607575   21.549797     -11.8934    14.765599807739257 0.7384234479173913   
  114.782811   21.551404     -10.1758    13.798393676513673 114.782868   21.551428     -14.4993    12.159699996948241 0.20950001202103058  
  114.596879   21.549109     -8.844      15.130194137329102 114.596899   21.54913      -12.8363    13.822700103759765 0.10099502490246882  
  114.680401   21.54929      -8.8118     15.162393996948243 114.680513   21.549343     -12.5499    14.109099945068358 0.42076408282110744  
  114.420152   21.545545     -7.7965     16.17769379400635  114.42003    21.545331     -11.3175    15.341499885559081 0.8720079691596256   
  114.525393   21.545739     -7.2571     16.717093894714356 114.525536   21.545693     -11.5062    15.152800163269042 0.5066555744794464   
  114.639985   21.546867     -8.1999     15.774294326538087 114.640051   21.546908     -11.4433    15.215699752807616 0.2657535292077266   
  114.573899   21.545501     -8.7672     15.206993530029298 114.573898   21.545501     -11.9959    14.66309984588623  0.0033484543644745784
  114.505561   21.544606     -8.0819     15.892294357055665 114.505687   21.544533     -11.6174    15.04159983062744  0.4970615336054759   
  114.584392   21.545113     -7.5986     16.375594089263917 114.584214   21.545119     -11.2604    15.398600181579589 0.5964177269408582   
  114.613993   21.544271     -7.4815     16.492693851226807 114.613845   21.544296     -10.8535    15.805499633789061 0.5036814320194222   
  114.571122   21.543373     -8.5615     15.41269440435791  114.57112    21.543368     -11.7883    14.870700439453124 0.01920546547647641  
  114.622241   21.543678     -9.7146     14.259594390625    114.62229    21.543709     -13.8208    12.838200172424315 0.198432847945174    
  114.610458   21.542657     -9.5476     14.426594207519532 114.610495   21.542681     -12.8706    13.788400253295897 0.15104631102379223  
  114.626014   21.541808     -9.123      14.851193855041505 114.626067   21.541839     -12.4123    14.246699890136718 0.20964512065288826  
  114.593436   21.541393     -7.6283     16.345893810028077 114.593646   21.541233     -11.1424    15.516600212097167 0.9089885657401497   
  114.557511   21.539535     -7.1132     16.860993812316895 114.5575     21.53934      -10.7104    15.948600372314452 0.702965705516359    
  114.603578   21.53943      -7.707      16.267194221252442 114.603609   21.539447     -11.0422    15.616799911499022 0.12050399701991957  
  114.629986   21.539068     -7.7791     16.19509405874634  114.630045   21.539099     -11.109     15.549999794006347 0.22690856020303649  
  114.676612   21.539128     -8.8654     15.108793685668946 114.676534   21.539344     -12.1109    14.548100074768065 0.820294063489855    
  114.780339   21.540036     -7.6559     16.31829399847412  114.780398   21.540053     -11.0747    15.584299644470214 0.20682808781822176  
  114.600239   21.537295     -10.8344    13.139793822998048 114.600267   21.537308     -14.9263    11.732699951171874 0.10479292117744628  
  114.596677   21.537599     -8.5516     15.422593543762208 114.596514   21.537607     -11.8199    14.839100440979003 0.5465870384054323   
  114.67925    21.53794      -8.3456     15.628593871826173 114.679178   21.537981     -11.5142    15.14479978942871  0.28269341832269235  
  114.775115   21.538579     -8.3461     15.628094146484376 114.77498    21.538595     -12.0178    14.641199668884276 0.45571768124347634  
  114.683002   21.537463     -7.5126     16.46159405493164  114.683122   21.537506     -10.8807    15.778299888610839 0.4306225607728078   
  114.534545   21.535225     -7.3951     16.579093883270264 114.5347     21.53518      -10.7947    15.864300331115722 0.5437407962224835   
  114.593897   21.535645     -8.5311     15.443093726867676 114.59373    21.535824     -11.8363    14.822700103759765 0.853222717132457    
  114.575932   21.534891     -10.4976    13.476594398254395 114.575938   21.534884     -14.696     11.96299990081787  0.03222943244463591  
  114.635848   21.535131     -7.5088     16.465393970245362 114.635728   21.535159     -10.9852    15.673800071716308 0.4142928841888521   
  114.749512   21.534784     -9.5156     14.458593795532227 114.749719   21.534815     -13.8089    12.850100120544433 0.7021073161552674   
  114.56866    21.532879     -9.1333     14.840894172424317 114.568659   21.532864     -12.78      13.879000267028808 0.054103734596915365 
  114.712813   21.534689     -7.0637     16.910493800872803 114.712972   21.534729     -11.9999    14.659100135803222 0.5515726927727306   
  114.491725   21.531522     -7.5828     16.391394088500977 114.491845   21.531418     -11.0537    15.60529955291748  0.5492371871375006   
  114.554831   21.531131     -8.6845     15.289694259399415 114.554815   21.531275     -12.6806    13.978399833679198 0.5211616208486681   
  114.61775    21.530717     -7.6769     16.297294090026856 114.6178     21.530735     -11.0126    15.64640005493164  0.17954139725130025  
  114.588016   21.528246     -10.5987    13.375494430297852 114.588036   21.528242     -14.653     12.006000122070311 0.0685075547491633   
  114.612734   21.528038     -9.2617     14.712494323486329 114.612779   21.528051     -12.6477    14.011299690246581 0.15779828257737163  
  114.613329   21.525779     -9.1531     14.82109398626709  114.613189   21.525787     -12.7503    13.908699592590331 0.469731004180821    
  114.48323    21.524087     -8.9953     14.97889370703125  114.483347   21.523964     -12.7534    13.90560015106201  0.5912700966957636   
  114.664624   21.526248     -7.6682     16.305993983978272 114.66454    21.526277     -11.0768    15.582199653625487 0.30005538994844094  
  114.783501   21.527339     -7.2708     16.703393886322022 114.783571   21.527344     -10.6112    16.047799667358397 0.2351111754847923   
  114.515639   21.522947     -7.4988     16.475394199127198 114.515594   21.522865     -10.9916    15.667399963378905 0.3314433657582837   
  114.632641   21.52393      -7.2791     16.69509405874634  114.632522   21.523947     -10.7101    15.948899826049804 0.4031969947124109   
  114.611539   21.520176     -8.1605     15.813694427246094 114.611587   21.520181     -11.4325    15.226500114440917 0.16175845453892354  
  114.605739   21.519928     -8.5522     15.421993682617188 114.605781   21.519929     -12.7486    13.910399993896483 0.14070591452900955  
  114.581966   21.519624     -7.8985     16.075694034332276 114.581984   21.519609     -11.1808    15.478199562072753 0.08093226119581073  
  114.53877    21.516276     -8.6973     15.27689404272461  114.538936   21.516219     -11.8967    14.762300094604491 0.5926157740374712   
  114.756292   21.51777      -7.7767     16.197493980163575 114.756332   21.517608     -11.0953    15.563700279235839 0.5983882917393728   
  114.707816   21.516837     -7.3845     16.58969397329712  114.707977   21.516864     -10.843     15.815999588012694 0.5478983445282796   
  114.709899   21.515118     -7.7582     16.21599383139038  114.709687   21.515313     -12.2962    14.362800201416015 0.998465293682817    
  114.542225   21.510742     -8.3576     15.616593787902833 114.542397   21.510683     -13.0899    13.569099983215331 0.6139811438157962   
  114.646877   21.51033      -8.4542     15.51999420904541  114.646969   21.510344     -12.891     13.768000205993651 0.3122270521415808   
  114.769482   21.511298     -7.246      16.728194186920167 114.769539   21.511473     -11.1995    15.459499916076659 0.6582897402264707   
  114.639029   21.50936      -10.002     13.972194144958497 114.638927   21.509193     -13.9395    12.719500144958495 0.6914845003961884   
  114.686397   21.508901     -11.1291    12.84509415411377  114.686349   21.508919     -14.4092    12.249800285339354 0.1733344884129063   
  114.63719    21.50707      -7.4098     16.56439394735718  114.637272   21.507077     -10.8187    15.840300163269042 0.27579959082185657  
  114.618102   21.506656     -8.3831     15.591094444030762 114.617973   21.506826     -11.676     14.983000358581542 0.7491494736461615   
  114.531843   21.504155     -7.0513     16.922893951171876 114.531822   21.504077     -10.5886    16.070399841308593 0.28947541313121483  
  114.441273   21.502256     -7.7367     16.237493942016602 114.441182   21.502041     -11.1925    15.466499885559081 0.831852882721309    
  114.610464   21.504118     -8.4908     15.483394096130372 114.610331   21.504107     -11.8358    14.823199829101561 0.4472279846568292   
  114.581109   21.501826     -7.5569     16.417293975585938 114.581135   21.501795     -11.0661    15.592899879455565 0.14155751994156357  
  114.515422   21.500802     -8.9178     15.056394050354005 114.515576   21.500703     -12.8275    13.831499656677245 0.6269705652901072   
  114.698143   21.498753     -9.1125     14.861693809265137 114.698302   21.498766     -12.4019    14.257099708557128 0.5346278750214423   
  114.532706   21.496668     -8.3957     15.578493545288087 114.532877   21.496587     -11.6294    15.0295997467041   0.6427328993657099   
  114.62143    21.496582     -7.3573     16.6168941953125   114.621501   21.496574     -10.7519    15.907100280761718 0.23955781540753382  
  114.535374   21.493564     -8.981      14.993194053405762 114.535549   21.493484     -12.2133    14.44570024871826  0.6531169368996759   
  114.689601   21.493764     -8.5504     15.423794219726563 114.689563   21.493945     -12.2072    14.451799949645995 0.6639159684217997   
  114.515934   21.491916     -7.3018     16.67239422583008  114.516093   21.49181      -10.7384    15.920599540710448 0.6551962882063731   
  114.692994   21.492061     -8.2287     15.745494315856934 114.692964   21.492067     -12.1474    14.511600097656249 0.10278577934776092  
  114.588772   21.489891     -10.0309    13.943293998474122 114.588813   21.489856     -13.4083    13.250699600219725 0.1863814732921335   
  114.674107   21.490783     -8.3197     15.654493758911133 114.674242   21.490788     -11.5289    15.130099853515624 0.4525696755869793   
  114.586035   21.485147     -8.8369     15.137294242614747 114.586076   21.485107     -12.055     14.603999694824218 0.1989956881187544   
  114.641817   21.484454     -8.5691     15.405093620056153 114.641731   21.484443     -11.761     14.89800032043457  0.2907969982398024   
  114.545662   21.481665     -8.7455     15.228694389099122 114.545853   21.481586     -11.9084    14.75060041809082  0.7001952186458421   
  114.507873   21.48065      -8.1752     15.798993537658692 114.508032   21.480525     -11.3742    15.284800132751464 0.6972858577570524   
  114.611175   21.480931     -10.5692    13.404994437927247 114.611245   21.480904     -14.7513    11.907700141906737 0.2538428686292167   
  114.771732   21.482187     -7.469      16.505194137329102 114.771813   21.482166     -11.6304    15.028600296020507 0.28167779650017893  
  114.606333   21.4793       -8.5576     15.416593978637696 114.606398   21.479269     -11.7603    14.898700317382811 0.24468154423689034  
  114.650897   21.477589     -8.5386     15.435594032043458 114.650824   21.477751     -12.5969    14.062100013732909 0.6323982580691446   
  114.575368   21.472454     -8.4501     15.524094054931641 114.575404   21.472569     -11.6642    14.994800170898436 0.43120939200310027  
  114.639964   21.469953     -9.7133     14.260894248718262 114.640073   21.469932     -13.0984    13.560599884033202 0.37291473718679785  
  114.727371   21.468575     -7.3075     16.66669411444092  114.727399   21.468735     -11.4503    15.208699783325194 0.5835885704596394   
  114.544402   21.465953     -9.2233     14.750894019836426 114.544415   21.465858     -12.4674    14.19160040283203  0.34476213301101966  
  114.586496   21.466491     -8.1069     15.867293784851075 114.58655    21.466436     -11.5491    15.109900077819823 0.2682054845532504   
  114.583344   21.464533     -9.497      14.477194259399415 114.583395   21.464474     -14.3065    12.35249956512451  0.2725968810188409   
  114.495429   21.462526     -9.9722     14.001993606323243 114.495589   21.462369     -13.4573    13.201699813842772 0.7789801279439788   
  114.616849   21.463734     -7.295      16.679193923706055 114.616937   21.463698     -10.6824    15.97660025024414  0.32205705102291693  
  114.489863   21.459489     -9.3362     14.637994239562989 114.489833   21.459318     -12.5097    14.149300178527831 0.6237517509721633   
  114.466124   21.457955     -7.8433     16.130894134277344 114.466074   21.45792      -11.9166    14.742399772644042 0.20961903312175226  
  114.69287    21.45996      -8.2612     15.712994048828126 114.692862   21.459942     -12.0032    14.655800422668456 0.0701246184079921   
  114.604994   21.455387     -8.8329     15.141293952697755 114.605075   21.455337     -12.0127    14.646299919128417 0.3256595293675901   
  114.638543   21.451269     -8.3342     15.639994094604493 114.638664   21.451235     -11.5137    15.145300468444823 0.4234993011032954   
  114.721796   21.451584     -7.1719     16.802294204467774 114.722019   21.451561     -10.8216    15.83740003967285  0.7517614078269914   
  114.670734   21.450444     -8.3442     15.629993865722657 114.670704   21.450591     -11.5061    15.152900299072265 0.5386620076282629   
  114.631636   21.450137     -8.3755     15.598694274658204 114.631374   21.450269     -11.8662    14.79279955291748  0.9982337935952795   
  114.63221    21.449272     -8.3843     15.589893768066407 114.632136   21.449406     -11.8662    14.79279955291748  0.5423916492588773   
  114.642882   21.448706     -8.5267     15.447493980163575 114.64301    21.448672     -11.7299    14.929099639892577 0.446011475393905    
  114.457211   21.441794     -7.9112     16.062993953460694 114.457169   21.441557     -11.2107    15.448299964904784 0.864729271781106    
  114.752183   21.445488     -7.5547     16.419494102233887 114.752453   21.445453     -11.1322    15.526799758911132 0.9134365022469382   
  114.551319   21.441276     -8.7783     15.195893714660645 114.551353   21.441344     -12.856     13.80300005340576  0.2700126987342512   
  114.599605   21.439794     -8.3979     15.576294372314454 114.599693   21.439729     -11.7749    14.884099563598632 0.37644275665196     
  114.613641   21.439447     -8.8081     15.166094253295899 114.613556   21.439388     -12.4344    14.224600395202636 0.355302299236062    
  114.632172   21.43863      -8.9925     14.98169369482422  114.632294   21.438758     -13.4203    13.238700469970702 0.6160060041561978   
  114.78332    21.439046     -9.4976     14.476594398254395 114.78345    21.439164     -13.1129    13.546100219726561 0.6084551116930554   
  114.671536   21.432832     -7.3411     16.633093784088135 114.671522   21.432967     -10.7345    15.92450006866455  0.48825913611294697  
  114.645      21.430937     -7.6772     16.296994159454346 114.645145   21.430891     -11.397     15.261999687194823 0.5133519604076614   
  114.723182   21.431534     -7.6928     16.281393954986573 114.723235   21.431669     -11.32      15.33900030517578  0.5174362329564405   
  114.504242   21.424623     -7.7608     16.213394115203858 114.504438   21.424449     -11.6643    14.994700035095214 0.9076448948495555   
  114.751494   21.426284     -7.7559     16.218294093841553 114.751591   21.426409     -12.738     13.921000083923339 0.5551287669550491   
  114.6333     21.424861     -8.1327     15.841494033569337 114.633248   21.424978     -12.118     14.54099996948242  0.45582601442992804  
  114.53612    21.419278     -8.4116     15.562593887084962 114.536161   21.419138     -11.7891    14.869900306701659 0.5223948193222743   
  114.536319   21.418409     -8.4116     15.562593887084962 114.536359   21.418443     -11.789     14.870000442504882 0.18152834144272548  
  114.563432   21.418928     -7.6561     16.318094203704835 114.5635     21.418818     -10.9482    15.71079977416992  0.4568930210830991   
  114.706889   21.418775     -7.3455     16.628694007629395 114.706932   21.418904     -11.6347    15.024300178527831 0.486245538393191    
  114.618289   21.414905     -9.0628     14.911393592590333 114.618416   21.41501      -12.2868    14.372199615478515 0.5692532693554976   
